Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
324,29-10-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,10,11,160.6666667,307.3333333
324,11/2/2010,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,11,13.75,192.6666667,356.6666667
324,11/9/2010,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,8.5,12.5,94.33333333,289.3333333
324,11/12/2010,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,10.75,13.5,131,348.3333333
324,16-11-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,177.3333333,292.6666667
324,19-11-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,10.25,14.25,195.3333333,277.3333333
324,23-11-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,8,12,118.6666667,263
324,26-11-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,8.166666667,12,223,410
324,30-11-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,8.5,13.5,230.3333333,410.6666667
324,12/3/2010,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,10,11,158.6666667,347
324,12/7/2010,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,9.666666667,9.666666667,153.3333333,360
324,12/10/2010,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,9.4,9.4,97.66666667,197.6666667
324,14-12-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,11.75,11.75,118.6666667,256
324,21-12-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,11,11,176.6666667,322.3333333
324,24-12-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,9.5,9.5,150.3333333,261
324,28-12-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,11.25,11.25,161.3333333,328
324,31-12-10,Uttar Pradesh,Agra,"Nunhai, Agra",Uttar Pradesh State Pollution Control Board,Industrial Area,NA,NA,128,270.6666667
554,1/4/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.7,32.88333333,162.3333333,439
554,1/6/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.66,25.4,116.6666667,277.6666667
554,1/11/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.033333333,25.51666667,201,523.6666667
554,13-01-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.3,27.71666667,282.3333333,619.6666667
554,18-01-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.533333333,28.8,240,474.6666667
554,20-01-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.016666667,26.6,259,410.6666667
554,25-01-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.44,24.74,208.6666667,664
554,27-01-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.4,25.32,202,514.6666667
554,2/1/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.866666667,17.48333333,254,532.3333333
554,2/3/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.083333333,26.45,166.3333333,484.6666667
554,2/8/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.3,32.55,266,468
554,2/10/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.216666667,25.3,262.3333333,468.6666667
554,15-02-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.666666667,25.05,254.3333333,499.3333333
554,17-02-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.683333333,29.55,212,581.6666667
554,22-02-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2,39.15,272.3333333,598.3333333
554,24-02-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.05,25.18333333,298.3333333,588
554,3/3/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",1.6,28.92,296.6666667,493.3333333
554,3/5/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",1.566666667,15.51666667,192,396.6666667
554,3/8/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.083333333,22.35,263,497.6666667
554,3/10/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.083333333,22.05,145.3333333,315.6666667
554,15-03-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.48,21.78,219,450
554,17-03-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.733333333,29.63333333,368.6666667,663.6666667
554,22-03-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.25,34.4,166.6666667,473
554,24-03-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",1.82,25.5,409,776.3333333
554,29-03-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",1.52,24.18,395,630
554,31-03-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.26,24.98,325.6666667,537
554,4/5/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",11.55,29.15,297,553.6666667
554,4/7/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.3,26.3,385.3333333,747
554,4/12/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8.533333333,27.41666667,350.6666667,640.3333333
554,14-04-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",9.08,19.84,316.6666667,551.6666667
554,19-04-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.3,20.15,243,764.3333333
554,21-04-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",8,23.93333333,570,1144
554,26-04-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.583333333,19.75,290,500.3333333
554,28-04-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.116666667,25.66666667,269,530.3333333
554,5/3/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.75,28.23333333,253,504.6666667
554,5/5/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.416666667,34.58333333,322.6666667,662.6666667
554,5/10/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.14,30.8,341.3333333,694
554,5/12/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.133333333,24.95,648.6666667,978
554,17-05-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.72,31.1,296.3333333,497.6666667
554,19-05-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",6.8,29.72,383.6666667,698.6666667
554,24-05-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.716666667,17.91666667,217.3333333,589.6666667
554,26-05-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.48,22.02,399.6666667,656.3333333
554,31-05-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.483333333,41.51666667,285.6666667,519.3333333
554,6/2/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.82,35.62,431.6666667,793.3333333
554,6/7/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.84,27.08,344.3333333,641.6666667
554,6/9/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.96,21.62,310.3333333,617
554,14-06-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.52,24.66,284.3333333,484.6666667
554,16-06-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.266666667,21.85,238.3333333,601
554,21-06-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4.283333333,23.28333333,265,605
554,23-06-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.28,21.14,280,810.6666667
554,28-06-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.383333333,21.86666667,217,537.3333333
554,30-06-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.54,18.3,304,642.6666667
554,7/5/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",7.7,21.38333333,204.6666667,404.3333333
554,7/8/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.483333333,18.31666667,180,464
554,7/12/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",5.916666667,14.05,114.3333333,265.3333333
554,15-07-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.883333333,14.71666667,190.3333333,452.3333333
554,19-07-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.883333333,18.83333333,128,341.3333333
554,21-07-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.933333333,20.4,105,325
554,26-07-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.116666667,17.55,99,267
554,28-07-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.916666667,23.35,153.3333333,348.3333333
554,8/2/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.516666667,20.55,116,229
554,8/4/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.933333333,20.48333333,199.6666667,353.3333333
554,8/9/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.983333333,26.5,204,363.3333333
554,8/12/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",4,25.01666667,180.6666667,369.6666667
554,16-08-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.383333333,27.18333333,187.6666667,392
554,18-08-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.466666667,14.75,285,445.6666667
554,23-08-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.133333333,16.63333333,173.3333333,407
554,25-08-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.516666667,17.51666667,184,285
554,30-08-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.74,21.25,158.6666667,480.3333333
554,9/1/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.65,22.01666667,236.6666667,503.6666667
554,9/6/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.6,27.24,226,479
554,9/8/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.066666667,26.5,219.3333333,466.6666667
554,13-09-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.316666667,27.11666667,202.6666667,502.6666667
554,15-09-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.883333333,29.76666667,183.3333333,366
554,21-09-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.816666667,27.75,210.6666667,464.6666667
554,23-09-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.766666667,27.91666667,212,482.3333333
554,27-09-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3,20.58333333,211.3333333,502
554,29-09-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.666666667,22.16666667,220.3333333,361
554,10/4/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.116666667,28.08333333,226.6666667,424.3333333
554,10/6/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.216666667,18.55,183.3333333,414.6666667
554,10/11/2010,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.2,23.36666667,323.3333333,633.6666667
554,13-10-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.183333333,32.5,239.3333333,510
554,18-10-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.45,20.63333333,254.3333333,527.6666667
554,20-10-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",3.166666667,19,147.3333333,383.3333333
554,25-10-10,Uttar Pradesh,Allahabad,Square crossing circle of Laxmi Talkies,Uttar Pradesh State Pollution Control Board,"Residential, Rural and other Areas",2.916666667,36.13333333,254.3333333,522
